,현장명,일시,신호횟수,운영시간,녹색시간,통과보행자,보행시간,보행자분류_일반,보행자분류_적색횡단,보행자분류_무단횡단,연장_횟수,연장_시간,연장_보행자,교통약자_목발,교통약자_휠체어,교통약자_유모차,교통약자_합계,잔여,보도길이,보행속도,시간,월,요일(0~6)
12299,파주병원(4),2022-09-04 00:00:00,30,3600,839,2,18.0,1,1,0,0,0,0,1,0,0,1,0,20,1.111111111111111,0,9,6
12300,파주병원(4),2022-09-04 01:00:00,30,3600,834,2,18.0,0,2,0,0,0,0,0,0,0,0,0,20,1.111111111111111,1,9,6
12301,파주병원(4),2022-09-04 02:00:00,30,3601,838,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,2,9,6
12302,파주병원(4),2022-09-04 03:00:00,30,3600,828,1,21.0,1,0,0,0,0,0,0,0,0,0,0,20,0.9523809523809523,3,9,6
12303,파주병원(4),2022-09-04 04:00:00,30,3600,840,1,21.0,1,0,0,0,0,0,0,0,0,0,0,20,0.9523809523809523,4,9,6
12304,파주병원(4),2022-09-04 05:00:00,30,3600,844,7,20.83333333,4,2,0,1,4,1,0,0,0,0,0,20,0.9600000001536001,5,9,6
12305,파주병원(4),2022-09-04 06:00:00,30,3600,834,3,31.33333333,2,1,0,0,0,0,0,0,0,0,0,20,0.6382978724083296,6,9,6
12306,파주병원(4),2022-09-04 07:00:00,30,3601,846,9,18.2,8,0,0,1,7,1,0,1,0,1,0,20,1.098901098901099,7,9,6
12307,파주병원(4),2022-09-04 08:00:00,30,3600,844,8,24.83333333,6,1,0,1,3,1,0,0,0,0,0,20,0.8053691276248818,8,9,6
12308,파주병원(4),2022-09-04 09:00:00,30,3608,847,13,23.07142857,12,0,0,1,5,1,0,0,0,0,0,20,0.8668730650691563,9,9,6
12309,파주병원(4),2022-09-04 10:00:00,30,3596,852,9,20.25,4,0,0,2,12,3,0,0,0,0,1,20,0.9876543209876543,10,9,6
12310,파주병원(4),2022-09-04 11:00:00,30,3598,839,2,13.0,2,0,0,0,0,0,0,0,0,0,0,20,1.538461538461539,11,9,6
12311,파주병원(4),2022-09-04 12:00:00,30,3599,847,4,27.33333333,3,0,0,1,7,1,0,0,0,0,0,20,0.7317073171624033,12,9,6
12312,파주병원(4),2022-09-04 13:00:00,30,3600,847,9,20.4,6,2,0,2,5,1,0,0,0,0,0,20,0.9803921568627452,13,9,6
12313,파주병원(4),2022-09-04 14:00:00,30,3600,840,5,31.875,5,0,0,0,0,0,0,0,0,0,0,20,0.6274509803921569,14,9,6
12314,파주병원(4),2022-09-04 15:00:00,30,3600,848,13,16.7,10,1,0,1,7,1,0,2,0,2,0,20,1.197604790419162,15,9,6
12315,파주병원(4),2022-09-04 16:00:00,30,3600,841,7,23.0,7,0,0,0,0,0,0,0,0,0,0,20,0.8695652173913043,16,9,6
12316,파주병원(4),2022-09-04 17:00:00,29,3480,809,6,24.2,6,0,0,1,3,0,0,0,0,0,0,20,0.8264462809917356,17,9,6
12317,파주병원(4),2022-09-04 18:00:00,30,3600,843,7,17.7,6,1,0,0,0,0,0,0,0,0,0,20,1.129943502824859,18,9,6
12318,파주병원(4),2022-09-04 19:00:00,30,3600,845,3,13.66666667,3,0,0,0,0,0,0,0,0,0,0,20,1.463414633789411,19,9,6
12319,파주병원(4),2022-09-04 20:00:00,30,3600,841,1,0.0,1,0,0,0,0,0,0,0,0,0,0,20,0.0,20,9,6
12320,파주병원(4),2022-09-04 21:00:00,30,3601,839,4,17.0,4,0,0,0,0,0,0,1,0,1,0,20,1.176470588235294,21,9,6
12321,파주병원(4),2022-09-04 22:00:00,30,3600,833,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,22,9,6
12322,파주병원(4),2022-09-04 23:00:00,30,3600,839,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,23,9,6
12323,파주병원(4),2022-09-05 00:00:00,30,3601,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0,9,0
12324,파주병원(4),2022-09-05 01:00:00,30,3600,840,1,21.0,1,0,0,0,0,0,0,0,0,0,0,20,0.9523809523809523,1,9,0
12325,파주병원(4),2022-09-05 02:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,2,9,0
12326,파주병원(4),2022-09-05 03:00:00,30,3600,866,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,3,9,0
12327,파주병원(4),2022-09-05 04:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,4,9,0
12328,파주병원(4),2022-09-05 05:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,5,9,0
12329,파주병원(4),2022-09-05 06:00:00,30,3606,839,7,17.375,6,0,0,1,1,1,0,0,0,0,0,20,1.151079136690647,6,9,0
12330,파주병원(4),2022-09-05 07:00:00,30,3600,843,5,20.0,5,0,0,2,2,0,0,0,0,0,0,20,1.0,7,9,0
12331,파주병원(4),2022-09-05 08:00:00,30,3600,853,27,21.0,24,0,0,2,7,2,0,1,0,1,0,20,0.9523809523809523,8,9,0
12332,파주병원(4),2022-09-05 09:00:00,30,3604,852,15,19.125,13,0,0,3,7,2,0,1,0,1,0,20,1.045751633986928,9,9,0
12333,파주병원(4),2022-09-05 10:00:00,30,3596,851,24,28.33333333,20,0,0,4,11,3,0,0,0,0,0,20,0.7058823530242215,10,9,0
12334,파주병원(4),2022-09-05 11:00:00,30,3601,861,35,23.88888889,32,1,0,4,17,2,0,0,0,0,1,20,0.8372093022866414,11,9,0
12335,파주병원(4),2022-09-05 12:00:00,30,3599,883,27,29.88888889,20,1,0,5,36,4,0,0,0,0,5,20,0.6691449813877641,12,9,0
12336,파주병원(4),2022-09-05 13:00:00,30,3600,878,23,26.11111111,16,0,0,6,28,6,0,1,0,1,0,20,0.7659574468411046,13,9,0
12337,파주병원(4),2022-09-05 14:00:00,30,3601,849,21,22.92857143,14,0,0,2,7,4,0,0,0,0,0,20,0.8722741432478334,14,9,0
12338,파주병원(4),2022-09-05 15:00:00,30,3600,859,20,18.9375,16,0,0,3,17,2,0,0,0,0,0,20,1.056105610561056,15,9,0
12339,파주병원(4),2022-09-05 16:00:00,30,3601,842,10,21.8,10,0,0,0,0,0,0,0,0,0,0,20,0.9174311926605504,16,9,0
12340,파주병원(4),2022-09-05 17:00:00,30,3599,889,19,21.85714286,14,0,0,5,22,5,0,0,0,0,0,20,0.91503267961895,17,9,0
12341,파주병원(4),2022-09-05 18:00:00,30,3601,844,8,22.4,8,0,0,0,0,0,0,0,0,0,0,20,0.8928571428571429,18,9,0
12342,파주병원(4),2022-09-05 19:00:00,30,3599,847,4,17.66666667,3,0,0,1,6,1,0,0,0,0,0,20,1.132075471484514,19,9,0
12343,파주병원(4),2022-09-05 20:00:00,30,3600,843,5,14.5,3,1,0,1,2,1,0,0,0,0,0,20,1.379310344827586,20,9,0
12344,파주병원(4),2022-09-05 21:00:00,30,3601,846,3,35.5,1,1,0,1,5,1,0,0,0,0,0,20,0.5633802816901409,21,9,0
12345,파주병원(4),2022-09-05 22:00:00,30,3601,843,4,28.0,4,0,0,0,0,0,0,0,0,0,0,20,0.7142857142857143,22,9,0
12346,파주병원(4),2022-09-05 23:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,23,9,0
12347,파주병원(4),2022-09-06 00:00:00,30,3599,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0,9,1
12348,파주병원(4),2022-09-06 01:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,1,9,1
12349,파주병원(4),2022-09-06 02:00:00,30,3600,841,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,2,9,1
12350,파주병원(4),2022-09-06 03:00:00,30,3602,826,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,3,9,1
12351,파주병원(4),2022-09-06 04:00:00,30,3599,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,4,9,1
12352,파주병원(4),2022-09-06 05:00:00,30,3602,842,0,0.0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,5,9,1
12353,파주병원(4),2022-09-06 06:00:00,30,3600,849,3,19.5,2,0,0,1,8,1,0,0,0,0,0,20,1.025641025641026,6,9,1
12354,파주병원(4),2022-09-06 07:00:00,30,3601,850,15,18.58333333,13,0,0,2,7,1,0,0,0,0,0,20,1.076233184049549,7,9,1
12355,파주병원(4),2022-09-06 08:00:00,30,3601,851,22,18.0,20,0,0,3,6,2,0,0,0,0,0,20,1.111111111111111,8,9,1
12356,파주병원(4),2022-09-06 09:00:00,30,3600,865,44,22.70833333,39,2,0,4,15,3,0,3,0,3,0,20,0.8807339450834105,9,9,1
12357,파주병원(4),2022-09-06 10:00:00,30,3600,869,58,22.0,47,3,0,4,19,5,0,3,0,3,0,20,0.9090909090909091,10,9,1
12358,파주병원(4),2022-09-06 11:00:00,30,3601,893,52,21.375,43,0,0,10,43,7,1,5,1,7,1,20,0.935672514619883,11,9,1
12359,파주병원(4),2022-09-06 12:00:00,30,3602,911,87,22.86363636,64,1,0,11,61,14,1,2,0,3,5,20,0.8747514911928034,12,9,1
12360,파주병원(4),2022-09-06 13:00:00,30,3596,890,75,22.33333333,58,1,0,11,46,13,0,2,0,2,4,20,0.8955223881933616,13,9,1
12361,파주병원(4),2022-09-06 14:00:00,30,3600,885,63,21.5,56,0,0,7,33,4,0,1,1,2,2,20,0.9302325581395349,14,9,1
12362,파주병원(4),2022-09-06 15:00:00,30,3600,863,27,20.875,21,1,0,2,15,3,0,2,0,2,0,20,0.9580838323353293,15,9,1
12363,파주병원(4),2022-09-06 16:00:00,30,3600,862,37,19.6,29,1,0,3,18,4,0,1,0,1,0,20,1.020408163265306,16,9,1
12364,파주병원(4),2022-09-06 17:00:00,30,3600,926,42,20.65,37,1,0,6,16,3,0,2,0,2,1,20,0.9685230024213076,17,9,1
12365,파주병원(4),2022-09-06 18:00:00,30,3599,848,33,19.33333333,26,1,0,2,10,4,0,2,0,2,0,20,1.034482758799049,18,9,1
12366,파주병원(4),2022-09-06 19:00:00,30,3601,840,14,19.33333333,13,0,0,1,1,1,1,3,0,4,0,20,1.034482758799049,19,9,1
12367,파주병원(4),2022-09-06 20:00:00,30,3601,854,21,16.28571429,16,2,0,2,7,2,1,2,0,3,0,20,1.22807017511542,20,9,1
12368,파주병원(4),2022-09-06 21:00:00,30,3600,852,14,20.16666667,10,0,0,2,8,2,1,0,0,1,0,20,0.9917355370261594,21,9,1
12369,파주병원(4),2022-09-06 22:00:00,30,3600,842,12,18.58333333,11,0,0,1,2,1,0,2,0,2,1,20,1.076233184049549,22,9,1
12370,파주병원(4),2022-09-06 23:00:00,30,3599,840,5,30.0,5,0,0,0,0,0,0,0,0,0,0,20,0.6666666666666666,23,9,1
12371,파주병원(4),2022-09-07 00:00:00,30,3601,838,1,11.0,0,1,0,0,0,0,0,0,0,0,0,20,1.818181818181818,0,9,2
12372,파주병원(4),2022-09-07 01:00:00,30,3600,838,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,1,9,2
12373,파주병원(4),2022-09-07 02:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,2,9,2
12374,파주병원(4),2022-09-07 03:00:00,30,3601,827,1,20.0,1,0,0,0,0,0,0,0,0,0,0,20,1.0,3,9,2
12375,파주병원(4),2022-09-07 04:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,4,9,2
12376,파주병원(4),2022-09-07 05:00:00,30,3600,835,5,16.33333333,3,2,0,0,0,0,0,1,0,1,0,20,1.224489796168263,5,9,2
12377,파주병원(4),2022-09-07 06:00:00,30,3601,850,11,25.3,8,1,0,1,9,1,0,0,0,0,1,20,0.7905138339920948,6,9,2
12378,파주병원(4),2022-09-07 07:00:00,30,3600,848,24,19.65,24,0,0,0,0,0,0,0,0,0,0,20,1.017811704834606,7,9,2
12379,파주병원(4),2022-09-07 08:00:00,30,3600,859,43,22.15,37,2,0,3,14,2,2,4,0,6,0,20,0.9029345372460498,8,9,2
12380,파주병원(4),2022-09-07 09:00:00,30,3607,865,34,21.35714286,27,0,0,3,20,4,0,1,0,1,1,20,0.9364548493730496,9,9,2
12381,파주병원(4),2022-09-07 10:00:00,30,3593,865,36,23.0,31,2,0,5,19,2,2,2,0,4,0,20,0.8695652173913043,10,9,2
12382,파주병원(4),2022-09-07 11:00:00,30,3609,909,85,24.70833333,66,2,0,8,53,10,1,5,0,6,3,20,0.8094435076977328,11,9,2
12383,파주병원(4),2022-09-07 12:00:00,30,3590,903,74,22.13636364,62,1,0,10,45,8,0,1,0,1,4,20,0.9034907596051761,12,9,2
12384,파주병원(4),2022-09-07 13:00:00,30,3601,896,86,21.13636364,66,0,0,9,39,14,2,3,0,5,0,20,0.9462365589769917,13,9,2
12385,파주병원(4),2022-09-07 14:00:00,30,3600,871,52,19.40909091,36,3,0,5,26,11,1,4,0,5,3,20,1.03044496482293,14,9,2
12386,파주병원(4),2022-09-07 15:00:00,30,3601,842,23,20.64285714,18,1,0,1,4,2,0,0,0,0,0,20,0.9688581316219873,15,9,2
12387,파주병원(4),2022-09-07 16:00:00,30,3601,861,32,19.88888889,26,0,0,5,15,4,0,3,0,3,0,20,1.005586592122593,16,9,2
12388,파주병원(4),2022-09-07 17:00:00,29,3600,952,44,18.13636364,40,2,0,3,12,1,2,4,0,6,0,20,1.102756892009472,17,9,2
12389,파주병원(4),2022-09-07 18:00:00,30,3601,849,28,20.5,27,0,0,2,4,1,1,1,0,2,0,20,0.975609756097561,18,9,2
12390,파주병원(4),2022-09-07 19:00:00,30,3600,845,16,19.78571429,16,0,0,2,2,0,1,2,0,3,0,20,1.010830324690795,19,9,2
12391,파주병원(4),2022-09-07 20:00:00,30,3600,840,13,24.625,12,1,0,0,0,0,0,2,0,2,0,20,0.8121827411167513,20,9,2
12392,파주병원(4),2022-09-07 21:00:00,31,3719,874,13,21.83333333,13,0,0,1,3,0,1,1,1,3,0,20,0.9160305344909971,21,9,2
12393,파주병원(4),2022-09-07 22:00:00,30,3601,846,8,22.1,8,0,0,2,2,0,1,0,0,1,0,20,0.9049773755656108,22,9,2
12394,파주병원(4),2022-09-07 23:00:00,30,3600,841,8,34.4,7,1,0,0,0,0,0,0,0,0,0,20,0.5813953488372093,23,9,2
12395,파주병원(4),2022-09-08 00:00:00,30,3600,854,7,16.33333333,4,0,0,2,12,3,0,1,0,1,2,20,1.224489796168263,0,9,3
12396,파주병원(4),2022-09-08 01:00:00,30,3600,845,2,19.0,1,0,0,1,4,1,0,0,0,0,0,20,1.052631578947368,1,9,3
12397,파주병원(4),2022-09-08 02:00:00,30,3599,839,2,21.5,2,0,0,0,0,0,0,0,0,0,0,20,0.9302325581395349,2,9,3
12398,파주병원(4),2022-09-08 03:00:00,30,3601,837,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,3,9,3
12399,파주병원(4),2022-09-08 04:00:00,30,3600,840,1,0.0,0,1,0,0,0,0,0,0,0,0,0,20,0.0,4,9,3
12400,파주병원(4),2022-09-08 05:00:00,30,3600,853,11,26.41666667,9,0,0,3,10,2,0,0,0,0,0,20,0.7570977917025744,5,9,3
12401,파주병원(4),2022-09-08 06:00:00,30,3601,840,12,18.78571429,10,2,0,0,0,0,0,0,0,0,0,20,1.064638783027078,6,9,3
12402,파주병원(4),2022-09-08 07:00:00,31,3719,868,17,23.88888889,16,1,0,1,1,0,0,1,0,1,0,20,0.8372093022866414,7,9,3
12403,파주병원(4),2022-09-08 08:00:00,30,3601,861,47,19.66666667,42,1,0,4,11,3,0,6,1,7,0,20,1.016949152370008,8,9,3
12404,파주병원(4),2022-09-08 09:00:00,30,3600,907,60,22.05,39,1,0,12,53,13,1,2,1,4,1,20,0.9070294784580498,9,9,3
12405,파주병원(4),2022-09-08 10:00:00,30,3600,862,44,22.45454545,38,2,0,5,15,3,0,4,0,4,0,20,0.8906882592896129,10,9,3
12406,파주병원(4),2022-09-08 11:00:00,30,3605,883,81,21.5,67,1,0,8,35,10,0,10,0,10,0,20,0.9302325581395349,11,9,3
12407,파주병원(4),2022-09-08 12:00:00,30,3596,924,97,20.5,71,1,0,17,67,16,0,4,0,4,3,20,0.975609756097561,12,9,3
12408,파주병원(4),2022-09-08 13:00:00,30,3601,883,60,22.3,51,0,0,7,32,7,1,2,0,3,1,20,0.8968609865470851,13,9,3
12409,파주병원(4),2022-09-08 14:00:00,30,3605,859,33,21.77272727,29,1,0,2,8,2,0,0,0,0,0,20,0.9185803758979433,14,9,3
12410,파주병원(4),2022-09-08 15:00:00,30,3596,861,23,18.5,21,0,0,2,17,1,0,1,0,1,3,20,1.081081081081081,15,9,3
12411,파주병원(4),2022-09-08 16:00:00,30,3603,857,31,18.77272727,26,0,0,4,12,4,1,2,0,3,0,20,1.065375302818214,16,9,3
12412,파주병원(4),2022-09-08 17:00:00,30,3597,876,29,19.59090909,28,0,0,2,6,1,0,1,0,1,0,20,1.020881670581015,17,9,3
12413,파주병원(4),2022-09-08 18:00:00,30,3601,855,19,20.6875,15,0,0,2,10,3,0,2,0,2,0,20,0.9667673716012085,18,9,3
12414,파주병원(4),2022-09-08 19:00:00,30,3604,857,26,22.4375,21,0,0,3,17,3,2,3,0,5,0,20,0.8913649025069638,19,9,3
12415,파주병원(4),2022-09-08 20:00:00,30,3596,851,23,19.55555556,17,1,0,2,8,4,1,1,1,3,0,20,1.022727272494835,20,9,3
12416,파주병원(4),2022-09-08 21:00:00,30,3600,842,17,16.42857143,17,0,0,0,0,0,0,2,0,2,0,20,1.217391304241966,21,9,3
12417,파주병원(4),2022-09-08 22:00:00,30,3600,847,15,17.0,13,0,0,2,5,2,0,1,0,1,0,20,1.176470588235294,22,9,3
12418,파주병원(4),2022-09-08 23:00:00,30,3600,839,6,20.33333333,6,0,0,0,0,0,1,0,0,1,0,20,0.9836065575382962,23,9,3
12419,파주병원(4),2022-09-09 00:00:00,30,3599,837,4,17.75,4,0,0,0,0,0,0,0,0,0,0,20,1.126760563380282,0,9,4
12420,파주병원(4),2022-09-09 01:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,1,9,4
12421,파주병원(4),2022-09-09 02:00:00,30,3600,840,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,2,9,4
12422,파주병원(4),2022-09-09 03:00:00,30,3601,864,6,25.66666667,2,2,0,1,2,2,0,0,0,0,0,20,0.7792207791195817,3,9,4
12423,파주병원(4),2022-09-09 04:00:00,30,3600,840,1,18.0,1,0,0,0,0,0,0,0,0,0,0,20,1.111111111111111,4,9,4
12424,파주병원(4),2022-09-09 05:00:00,30,3599,837,2,21.0,1,1,0,0,0,0,0,0,0,0,0,20,0.9523809523809523,5,9,4
12425,파주병원(4),2022-09-09 06:00:00,30,3600,845,12,19.66666667,11,1,0,2,3,0,0,0,0,0,0,20,1.016949152370008,6,9,4
12426,파주병원(4),2022-09-09 07:00:00,30,3600,845,13,25.0,11,0,0,1,4,1,0,0,0,0,0,20,0.8,7,9,4
12427,파주병원(4),2022-09-09 08:00:00,30,3600,846,10,19.875,9,0,0,1,5,1,0,1,0,1,0,20,1.006289308176101,8,9,4
12428,파주병원(4),2022-09-09 09:00:00,29,3490,839,10,24.75,7,1,0,3,5,2,0,0,0,0,0,20,0.8080808080808081,9,9,4
12429,파주병원(4),2022-09-09 10:00:00,30,3600,843,12,19.8,11,0,0,1,2,1,0,0,0,0,0,20,1.01010101010101,10,9,4
12430,파주병원(4),2022-09-09 11:00:00,30,3600,841,13,19.625,12,1,0,0,0,0,0,2,0,2,0,20,1.019108280254777,11,9,4
12431,파주병원(4),2022-09-09 12:00:00,30,3601,847,19,17.45454545,16,0,0,2,5,3,0,0,0,0,0,20,1.145833333631727,12,9,4
12432,파주병원(4),2022-09-09 13:00:00,30,3601,844,12,18.75,10,0,0,1,5,1,0,1,0,1,0,20,1.066666666666667,13,9,4
12433,파주병원(4),2022-09-09 14:00:00,30,3599,846,20,21.42857143,18,1,0,1,2,1,0,1,0,1,0,20,0.933333333271111,14,9,4
12434,파주병원(4),2022-09-09 15:00:00,30,3601,840,6,27.6,6,0,0,0,0,0,1,0,0,1,0,20,0.7246376811594203,15,9,4
12435,파주병원(4),2022-09-09 16:00:00,30,3600,851,22,18.57142857,17,0,0,2,9,4,0,0,0,0,0,20,1.076923077005917,16,9,4
12436,파주병원(4),2022-09-09 17:00:00,30,3600,914,27,19.25,24,1,0,2,3,2,0,5,0,5,0,20,1.038961038961039,17,9,4
12437,파주병원(4),2022-09-09 18:00:00,30,3601,859,30,21.77777778,23,2,0,3,10,3,0,1,0,1,0,20,0.9183673468450645,18,9,4
12438,파주병원(4),2022-09-09 19:00:00,30,3600,840,19,17.5,18,0,0,1,2,1,1,3,0,4,0,20,1.142857142857143,19,9,4
12439,파주병원(4),2022-09-09 20:00:00,30,3600,851,18,20.6,15,1,0,2,8,1,2,0,1,3,0,20,0.9708737864077669,20,9,4
12440,파주병원(4),2022-09-09 21:00:00,30,3600,849,8,24.5,8,0,0,1,8,0,1,0,0,1,0,20,0.8163265306122449,21,9,4
12441,파주병원(4),2022-09-09 22:00:00,30,3600,840,13,23.6,13,0,0,0,0,0,0,0,2,2,0,20,0.847457627118644,22,9,4
12442,파주병원(4),2022-09-09 23:00:00,30,3602,838,6,20.75,4,2,0,1,1,0,0,0,0,0,0,20,0.963855421686747,23,9,4
12443,파주병원(4),2022-09-10 00:00:00,30,3600,834,1,20.0,0,1,0,0,0,0,0,0,0,0,0,20,1.0,0,9,5
12444,파주병원(4),2022-09-10 01:00:00,30,3600,840,1,20.0,1,0,0,0,0,0,0,0,0,0,0,20,1.0,1,9,5
12445,파주병원(4),2022-09-10 02:00:00,30,3600,840,1,15.0,0,1,0,0,0,0,0,0,0,0,1,20,1.333333333333333,2,9,5
12446,파주병원(4),2022-09-10 03:00:00,30,3600,820,1,15.0,0,1,0,0,0,0,0,0,0,0,0,20,1.333333333333333,3,9,5
12447,파주병원(4),2022-09-10 04:00:00,30,3601,839,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,4,9,5
12448,파주병원(4),2022-09-10 05:00:00,30,3600,848,7,18.0,5,0,0,1,8,1,0,1,0,1,0,20,1.111111111111111,5,9,5
12449,파주병원(4),2022-09-10 06:00:00,30,3600,840,4,15.5,3,1,0,0,0,0,0,1,0,1,1,20,1.290322580645161,6,9,5
12450,파주병원(4),2022-09-10 07:00:00,30,3600,840,2,30.0,1,1,0,0,0,0,0,0,0,0,0,20,0.6666666666666666,7,9,5
12451,파주병원(4),2022-09-10 08:00:00,30,3600,843,8,18.14285714,6,1,0,1,2,1,0,0,0,0,0,20,1.10236220489801,8,9,5
12452,파주병원(4),2022-09-10 09:00:00,30,3600,852,14,18.66666667,10,1,0,2,11,2,0,0,0,0,0,20,1.071428571237245,9,9,5
12453,파주병원(4),2022-09-10 10:00:00,30,3599,849,19,18.83333333,15,0,0,2,6,2,0,1,0,1,0,20,1.061946902842823,10,9,5
12454,파주병원(4),2022-09-10 11:00:00,30,3600,853,22,20.875,20,0,0,2,11,2,1,0,0,1,0,20,0.9580838323353293,11,9,5
12455,파주병원(4),2022-09-10 12:00:00,30,3600,847,14,16.5,13,0,0,2,2,1,0,1,0,1,0,20,1.212121212121212,12,9,5
12456,파주병원(4),2022-09-10 13:00:00,30,3600,850,12,21.8,10,0,0,1,9,1,0,0,2,2,0,20,0.9174311926605504,13,9,5
12457,파주병원(4),2022-09-10 14:00:00,30,3600,850,17,21.83333333,11,1,0,2,7,3,0,2,0,2,0,20,0.9160305344909971,14,9,5
12458,파주병원(4),2022-09-10 15:00:00,30,3599,837,11,23.6,11,0,0,0,0,0,0,1,0,1,0,20,0.847457627118644,15,9,5
12459,파주병원(4),2022-09-10 16:00:00,30,3602,839,5,20.0,5,0,0,0,0,0,0,1,0,1,0,20,1.0,16,9,5
12460,파주병원(4),2022-09-10 17:00:00,29,3600,937,9,17.33333333,8,0,0,1,2,1,0,0,0,0,0,20,1.153846154068047,17,9,5
12461,파주병원(4),2022-09-10 18:00:00,30,3601,845,22,19.94444444,20,1,0,1,2,1,0,3,0,3,0,20,1.002785515543796,18,9,5
12462,파주병원(4),2022-09-10 19:00:00,30,3601,847,8,19.25,8,0,0,1,5,0,1,0,0,1,0,20,1.038961038961039,19,9,5
12463,파주병원(4),2022-09-10 20:00:00,30,3600,840,13,20.41666667,13,0,0,0,0,0,1,0,0,1,0,20,0.9795918365747605,20,9,5
12464,파주병원(4),2022-09-10 21:00:00,30,3601,840,12,23.9,10,2,0,0,0,0,0,1,0,1,0,20,0.8368200836820084,21,9,5
12465,파주병원(4),2022-09-10 22:00:00,30,3601,854,16,21.0,11,1,0,2,9,3,1,0,0,1,0,20,0.9523809523809523,22,9,5
12466,파주병원(4),2022-09-10 23:00:00,30,3599,841,5,21.75,4,1,0,0,0,0,0,0,0,0,0,20,0.9195402298850575,23,9,5
12467,파주병원(4),2022-09-11 00:00:00,30,3600,840,1,0.0,1,0,0,0,0,0,0,0,0,0,0,20,0.0,0,9,6
12468,파주병원(4),2022-09-11 01:00:00,30,3600,840,8,20.5,1,7,0,0,0,0,2,0,0,2,0,20,0.975609756097561,1,9,6
12469,파주병원(4),2022-09-11 02:00:00,30,3600,832,3,18.0,1,2,0,0,0,0,0,0,0,0,0,20,1.111111111111111,2,9,6
12470,파주병원(4),2022-09-11 03:00:00,30,3600,833,5,13.0,1,0,0,2,7,2,1,0,0,1,0,20,1.538461538461539,3,9,6
12471,파주병원(4),2022-09-11 04:00:00,30,3601,840,1,22.0,1,0,0,0,0,0,0,0,0,0,0,20,0.9090909090909091,4,9,6
12472,파주병원(4),2022-09-11 05:00:00,30,3600,841,7,24.25,4,3,0,0,0,0,0,1,0,1,0,20,0.8247422680412371,5,9,6
12473,파주병원(4),2022-09-11 06:00:00,30,3600,841,6,18.4,4,2,0,1,1,0,0,0,0,0,0,20,1.086956521739131,6,9,6
12474,파주병원(4),2022-09-11 07:00:00,30,3602,858,19,22.07142857,13,1,0,3,19,4,0,0,0,0,0,20,0.9061488673725664,7,9,6
12475,파주병원(4),2022-09-11 08:00:00,30,3599,845,17,20.92857143,14,1,0,2,4,2,0,2,0,2,0,20,0.9556313992521752,8,9,6
12476,파주병원(4),2022-09-11 09:00:00,30,3607,873,27,19.0625,16,1,0,6,24,6,0,0,0,0,0,20,1.049180327868853,9,9,6
12477,파주병원(4),2022-09-11 10:00:00,30,3593,843,12,34.0,11,0,0,1,2,1,0,1,1,2,0,20,0.5882352941176471,10,9,6
12478,파주병원(4),2022-09-11 11:00:00,30,3600,849,23,17.8,21,0,0,4,6,2,0,0,0,0,0,20,1.123595505617977,11,9,6
12479,파주병원(4),2022-09-11 12:00:00,30,3599,845,30,23.55555556,26,0,0,1,6,2,0,2,0,2,0,20,0.8490566036133856,12,9,6
12480,파주병원(4),2022-09-11 13:00:00,30,3602,845,25,20.71428571,24,0,0,2,5,1,0,6,0,6,0,20,0.9655172415790726,13,9,6
12481,파주병원(4),2022-09-11 14:00:00,30,3600,841,13,18.75,12,0,0,1,1,1,0,0,0,0,0,20,1.066666666666667,14,9,6
12482,파주병원(4),2022-09-11 15:00:00,30,3601,843,15,24.33333333,14,1,0,1,1,0,0,1,0,1,0,20,0.8219178083317696,15,9,6
12483,파주병원(4),2022-09-11 16:00:00,30,3601,840,13,16.66666667,13,0,0,0,0,0,0,1,0,1,0,20,1.19999999976,16,9,6
